Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier
Sevilla,2023-09-28,16.66625,16.42857142857143,11.0,37.31578947368421,False,False,False,False
Sevilla,2023-09-29,16.5325,17.332142857142856,19.0,39.473684210526315,False,False,False,False
Sevilla,2023-10-01,16.39875,18.235714285714288,21.0,41.631578947368425,False,False,False,False
Sevilla,2023-10-02,16.265,19.139285714285712,24.0,43.78947368421053,False,False,False,False
Sevilla,2023-10-06,16.13125,20.042857142857144,19.0,45.94736842105263,False,False,False,False
Sevilla,2023-10-07,15.9975,20.946428571428573,19.0,48.10526315789474,False,False,False,False
Sevilla,2023-10-12,15.73,19.262500000000003,14.0,52.421052631578945,False,False,False,False
Sevilla,2023-10-13,15.395555555555555,16.675,45.0,54.578947368421055,False,False,False,False
Sevilla,2023-10-14,15.061111111111112,14.0875,7.0,56.73684210526316,False,False,False,False
Sevilla,2023-10-15,14.726666666666667,11.5,3.0,58.89473684210526,False,False,False,False
Sevilla,2023-10-18,14.392222222222223,10.733333333333333,1.0,61.05263157894737,False,False,False,False
Sevilla,2023-10-19,14.057777777777778,9.966666666666667,11.0,63.21052631578947,False,False,False,False
Sevilla,2023-10-25,13.723333333333333,9.2,13.857142857142858,65.36842105263159,False,False,False,False
Sevilla,2023-10-28,13.38888888888889,7.59,16.714285714285715,67.52631578947368,False,False,False,False
Sevilla,2023-10-30,13.054444444444446,5.9799999999999995,19.57142857142857,69.68421052631578,False,False,False,False
Sevilla,2023-10-31,12.72,4.369999999999999,22.42857142857143,71.84210526315789,False,False,False,False
Sevilla,2023-11-02,15.315000000000001,2.76,25.285714285714285,74.0,False,False,False,False
Sevilla,2023-11-05,17.91,1.15,28.142857142857142,64.5,False,False,False,False
Sevilla,2023-11-06,20.505000000000003,11.500000000000002,31.0,55.0,False,False,False,False
Sevilla,2023-12-18,11.066666666666666,17.25,18.0,5.0,False,False,False,False
Sevilla,2023-12-19,14.18,12.65,19.0,6.0,False,False,False,False
Sevilla,2023-12-21,17.293333333333333,13.033333333333333,20.0,16.0,False,False,False,False
Sevilla,2023-12-22,20.406666666666666,13.416666666666668,21.0,15.0,False,False,False,False
Sevilla,2023-12-24,23.52,13.8,9.0,14.0,False,False,False,False
Sevilla,2023-12-26,26.633333333333333,14.183333333333334,25.0,13.0,False,False,False,False
Sevilla,2023-12-29,29.746666666666666,14.566666666666666,37.0,12.0,False,False,False,False
Sevilla,2023-12-31,32.86,14.95,29.333333333333332,12.666666666666666,False,False,False,False
Sevilla,2024-01-05,39.653333333333336,15.716666666666667,14.0,14.0,False,False,False,False
Sevilla,2024-01-08,31.92666666666667,16.1,13.4,14.666666666666666,False,False,False,False
Sevilla,2024-01-14,24.2,16.483333333333334,12.8,15.333333333333332,False,False,False,False
Sevilla,2024-01-20,23.39333333333333,16.866666666666667,12.2,16.0,False,False,False,False
Sevilla,2024-01-23,22.586666666666666,17.25,11.6,18.5,False,False,False,False
Sevilla,2024-01-24,21.78,15.95625,11.0,21.0,False,False,False,False
Sevilla,2024-01-25,20.973333333333333,14.6625,41.0,23.5,False,False,False,False
Sevilla,2024-01-26,20.166666666666664,13.36875,37.0,26.0,False,False,False,False
Sevilla,2024-02-01,19.36,12.075,33.0,28.5,False,False,False,False
Sevilla,2024-02-07,19.763333333333332,10.78125,29.0,31.0,False,False,False,False
Sevilla,2024-02-08,20.166666666666668,9.4875,24.5,31.5,False,False,False,False
Sevilla,2024-02-11,20.57,8.19375,20.0,32.0,False,False,False,False
Sevilla,2024-02-15,20.973333333333333,6.9,15.5,37.0,False,False,False,False
Sevilla,2024-02-18,21.37666666666667,12.65,11.0,42.0,False,False,False,False
Sevilla,2024-02-19,21.78,18.4,19.0,47.0,False,False,False,False
Sevilla,2024-03-17,26.093333333333334,21.275,34.0,31.0,False,False,False,False
Sevilla,2024-03-20,27.81,21.083333333333332,37.0,28.875,False,False,False,False
Sevilla,2024-03-23,44.29,20.891666666666666,40.0,26.75,False,False,False,False
Sevilla,2024-03-27,11.6,10.35,19.75,20.375,False,False,False,False
Sevilla,2024-03-29,10.271666666666667,5.175000000000001,13.0,18.25,False,False,False,False
Sevilla,2024-03-30,8.943333333333333,0.0,14.5,16.125,False,False,False,False
Sevilla,2024-04-04,7.614999999999999,1.9166666666666667,16.0,14.0,False,False,False,False
Sevilla,2024-04-08,6.286666666666666,3.8333333333333335,17.5,18.0,False,False,False,False
Sevilla,2024-04-09,4.958333333333333,5.75,19.0,22.0,False,False,False,False
Sevilla,2024-04-12,3.63,6.325,17.75,26.0,False,False,False,False
Sevilla,2024-04-16,12.629999999999999,6.9,16.5,30.0,False,False,False,False
Sevilla,2024-04-22,21.63,7.475,15.25,42.2,False,False,False,False
Sevilla,2024-04-23,19.398333333333333,8.05,14.0,54.4,False,False,False,False
Sevilla,2024-04-25,17.166666666666664,8.625,9.0,66.6,False,False,False,False
Sevilla,2024-04-27,14.934999999999999,9.2,21.0,78.8,False,False,False,False
Sevilla,2024-04-28,12.703333333333333,9.774999999999999,16.0,91.0,False,False,False,False
Sevilla,2024-04-29,10.471666666666668,10.35,11.0,77.6,False,False,False,False
Sevilla,2024-05-01,8.24,10.988888888888889,6.0,64.2,False,False,False,False
Sevilla,2024-05-02,9.65625,11.627777777777778,1.0,50.8,False,False,False,False
Sevilla,2024-05-03,11.0725,12.266666666666666,15.0,37.4,False,False,False,False
Sevilla,2024-05-07,12.48875,12.905555555555555,12.25,24.0,False,False,False,False
Sevilla,2024-05-11,13.905000000000001,13.544444444444444,9.5,103.0,False,False,False,False
Sevilla,2024-05-13,15.32125,14.183333333333334,6.75,33.0,False,False,False,False
Sevilla,2024-05-14,16.7375,14.822222222222223,4.0,40.5,False,False,False,False
Sevilla,2024-05-18,18.153750000000002,15.461111111111112,5.5,48.0,False,False,False,False
Sevilla,2024-05-20,19.57,16.1,7.0,54.25,False,False,False,False
Sevilla,2024-05-21,25.515,16.738888888888887,8.5,60.5,False,False,False,False
Sevilla,2024-05-23,31.46,17.37777777777778,10.0,64.625,False,False,False,False
Sevilla,2024-06-08,44.42153846153846,20.572222222222223,6.0,67.4,False,False,False,False
Sevilla,2024-06-11,41.316923076923075,21.211111111111112,7.5,62.6,False,False,False,False
Sevilla,2024-06-19,35.10769230769231,17.633333333333333,10.5,53.0,False,False,False,False
Sevilla,2024-06-23,32.003076923076925,13.416666666666666,12.0,54.666666666666664,False,False,False,False
Sevilla,2024-06-25,28.89846153846154,9.2,12.333333333333334,56.333333333333336,False,False,False,False
Sevilla,2024-06-27,25.793846153846154,9.35681818181818,12.666666666666666,58.0,False,False,False,False
Sevilla,2024-07-02,22.689230769230768,9.513636363636364,13.0,59.4,False,False,False,False
Sevilla,2024-07-06,19.58461538461539,9.670454545454545,4.0,60.8,False,False,False,False
Sevilla,2024-07-07,16.48,9.827272727272726,3.5,62.2,False,False,False,False
Sevilla,2024-07-08,18.54,9.98409090909091,3.0,63.6,False,False,False,False
Sevilla,2024-07-09,20.6,10.14090909090909,2.5,65.0,False,False,False,False
Sevilla,2024-07-10,22.66,10.297727272727272,2.0,58.4,False,False,False,False
Sevilla,2024-07-11,24.72,10.454545454545453,14.0,51.8,False,False,False,False
Sevilla,2024-07-12,26.78,10.611363636363636,15.8,45.2,False,False,False,False
Sevilla,2024-07-15,15.835,10.768181818181818,17.6,38.6,False,False,False,False
Sevilla,2024-07-16,38.0775,10.925,19.4,32.0,False,False,False,False
Sevilla,2024-07-19,40.46,11.395454545454545,28.0,68.0,False,False,False,False
Sevilla,2024-07-23,30.53,11.552272727272728,15.5,80.0,False,False,False,False
Sevilla,2024-07-27,20.6,11.709090909090909,3.0,81.92857142857143,False,False,False,False
Sevilla,2024-07-29,18.976666666666667,11.86590909090909,4.5,83.85714285714286,False,False,False,False
Sevilla,2024-08-02,17.353333333333335,12.022727272727273,6.0,85.78571428571429,False,False,False,False
Sevilla,2024-08-03,15.73,12.179545454545455,5.6,87.71428571428571,False,False,False,False
Sevilla,2024-08-04,24.72,12.336363636363636,5.2,89.64285714285714,False,False,False,False
Sevilla,2024-08-08,21.63,12.493181818181817,4.8,91.57142857142857,False,False,False,False
Sevilla,2024-08-12,23.096999999999998,12.65,4.4,93.5,False,False,False,False
Sevilla,2024-08-13,24.564,13.08125,4.0,95.42857142857143,False,False,False,False
Sevilla,2024-08-17,26.031,13.512500000000001,10.0,97.35714285714286,False,False,False,False
Sevilla,2024-08-21,27.497999999999998,13.94375,9.0,99.28571428571428,False,False,False,False
Sevilla,2024-08-24,28.964999999999996,14.375,13.0,101.21428571428572,False,False,False,False
Sevilla,2024-08-26,30.432,14.80625,10.0,103.14285714285714,False,False,False,False
Sevilla,2024-08-27,31.898999999999997,15.2375,9.0,105.07142857142857,False,False,False,False
Sevilla,2024-08-29,33.366,15.66875,8.0,107.0,False,False,False,False
Sevilla,2024-08-31,34.833,16.1,7.0,104.66666666666667,False,False,False,False
Sevilla,2024-09-01,36.3,16.53125,13.5,102.33333333333333,False,False,False,False
Sevilla,2024-09-07,37.692,16.9625,20.0,100.0,False,False,False,False
Sevilla,2024-09-10,39.083999999999996,17.39375,8.0,97.66666666666667,False,False,False,False
Sevilla,2024-09-11,40.476,17.825,12.0,95.33333333333333,False,False,False,False
Sevilla,2024-09-17,41.867999999999995,18.25625,12.0,93.0,False,False,False,False
Sevilla,2024-09-19,43.26,18.6875,12.0,64.33333333333333,False,False,False,False
Sevilla,2024-09-21,13.31,19.11875,12.0,35.666666666666664,False,False,False,False
Sevilla,2024-09-24,13.108333333333334,19.55,12.0,7.0,False,False,False,False
Sevilla,2024-09-25,12.906666666666666,19.98125,7.0,59.5,False,False,False,False
Sevilla,2024-09-28,12.705,20.4125,41.0,112.0,False,False,False,False
Sevilla,2024-09-30,12.503333333333334,20.84375,19.0,90.0,False,False,False,False
Sevilla,2024-10-03,12.301666666666668,21.275,5.0,68.0,False,False,False,False
Sevilla,2024-11-18,16.17,19.55,10.6,14.545454545454543,False,False,False,False
Sevilla,2024-11-27,22.66,16.866666666666667,11.0,11.272727272727273,False,False,False,False
Sevilla,2024-12-02,19.226666666666667,14.183333333333334,11.4,8.0,False,False,False,False
Sevilla,2024-12-04,15.793333333333333,11.5,11.8,11.8,False,False,False,False
Sevilla,2024-12-05,12.36,13.799999999999999,12.2,15.6,False,False,False,False
Sevilla,2024-12-08,15.835,16.099999999999998,12.6,19.4,False,False,False,False
Sevilla,2024-12-09,15.08,18.4,13.0,23.2,False,False,False,False
Sevilla,2024-12-10,11.66,17.479999999999997,13.4,27.0,False,False,False,False
Sevilla,2024-12-16,8.24,16.56,13.8,16.0,False,False,False,False
Sevilla,2024-12-17,7.798571428571429,15.639999999999999,14.2,5.0,False,False,False,False
Sevilla,2024-12-18,7.357142857142858,14.719999999999999,14.600000000000001,1.0,False,False,False,False
Sevilla,2024-12-20,6.9157142857142855,13.799999999999999,15.0,32.0,False,False,False,False
Sevilla,2024-12-22,6.032857142857143,11.959999999999999,48.0,40.0,False,False,False,False
Sevilla,2024-12-24,5.591428571428572,11.04,23.0,40.0,False,False,False,False
Sevilla,2024-12-26,5.15,10.12,32.0,40.0,False,False,False,False
Sevilla,2024-12-28,5.15,9.2,41.0,40.0,False,False,False,False
Sevilla,2024-12-30,5.15,17.25,41.0,40.0,False,False,False,False
Valencia,2022-01-09,26.0,14.0,5.0,51.0,False,False,False,False
Valencia,2022-01-10,26.0,3.0,35.5,54.5,False,False,False,False
Valencia,2022-01-13,26.0,7.0,10.0,61.5,False,False,False,False
Valencia,2022-01-18,33.0,9.0,16.4,65.0,False,False,False,False
Valencia,2022-01-20,29.666666666666668,11.0,22.8,47.5,False,False,False,False
Valencia,2022-01-22,26.333333333333332,14.25,29.200000000000003,30.0,False,False,False,False
Valencia,2022-01-29,23.0,17.5,35.6,28.5,False,False,False,False
Valencia,2022-02-01,22.0,20.75,42.0,27.0,False,False,False,False
Valencia,2022-02-04,20.0,20.0,34.0,24.0,False,False,False,False
Valencia,2022-02-05,19.0,16.0,50.0,22.5,False,False,False,False
Valencia,2022-02-12,18.0,12.0,43.0,21.0,False,False,False,False
Valencia,2022-02-14,17.0,8.0,36.0,44.0,False,False,False,False
Valencia,2022-02-16,16.0,4.0,29.0,47.0,False,False,False,False
Valencia,2022-02-25,15.0,6.5,22.0,50.0,False,False,False,False
Valencia,2022-03-03,14.0,9.0,15.0,35.0,False,False,False,False
Valencia,2022-03-10,14.25,11.5,8.0,20.0,False,False,False,False
Valencia,2022-03-15,14.5,14.0,1.0,22.5,False,False,False,False
Valencia,2022-03-16,14.75,16.5,3.0,25.0,False,False,False,False
Valencia,2022-03-27,15.0,19.0,5.0,27.5,False,False,False,False
Valencia,2022-04-07,15.75,20.333333333333332,11.0,80.0,False,False,False,False
Valencia,2022-04-10,16.0,16.666666666666668,13.0,65.6,False,False,False,False
Valencia,2022-04-12,16.363636363636363,13.0,15.0,51.2,False,False,False,False
Valencia,2022-04-16,16.727272727272727,11.8,17.0,36.8,False,False,False,False
Valencia,2022-04-17,17.09090909090909,10.6,22.0,22.4,False,False,False,False
Valencia,2022-04-21,17.454545454545453,9.4,12.0,8.0,False,False,False,False
Valencia,2022-04-24,17.81818181818182,8.2,2.0,58.0,False,False,False,False
Valencia,2022-04-25,18.18181818181818,7.0,17.0,108.0,False,False,False,False
Valencia,2022-04-26,18.545454545454547,7.333333333333333,32.0,83.5,False,False,False,False
Valencia,2022-04-27,18.90909090909091,7.666666666666667,47.0,59.0,False,False,False,False
Valencia,2022-04-28,19.272727272727273,8.0,40.666666666666664,29.0,False,False,False,False
Valencia,2022-04-29,19.636363636363637,8.333333333333334,34.333333333333336,39.0,False,False,False,False
Valencia,2022-04-30,20.0,8.666666666666666,28.0,26.0,False,False,False,False
Valencia,2022-05-01,19.666666666666668,9.0,29.8,13.0,False,False,False,False
Valencia,2022-05-02,19.333333333333332,9.333333333333332,31.6,72.0,False,False,False,False
Valencia,2022-05-04,19.0,9.666666666666666,33.4,72.75,False,False,False,False
Valencia,2022-05-05,17.0,10.0,35.2,73.5,False,False,False,False
Valencia,2022-05-06,15.0,10.333333333333332,37.0,24.0,False,False,False,False
Valencia,2022-05-07,13.0,10.666666666666666,21.5,41.66666666666667,False,False,False,False
Valencia,2022-05-15,12.2,11.0,6.0,59.333333333333336,False,False,False,False
Valencia,2022-05-16,11.4,20.0,7.75,77.0,False,False,False,False
Valencia,2022-05-17,10.6,18.2,9.5,4.0,False,False,False,False
Valencia,2022-05-18,9.8,16.4,11.25,8.0,False,False,False,False
Valencia,2022-05-20,9.0,14.6,13.0,12.0,False,False,False,False
Valencia,2022-05-21,8.2,12.8,15.666666666666666,16.0,False,False,False,False
Valencia,2022-05-22,7.3999999999999995,11.0,18.333333333333332,20.0,False,False,False,False
Valencia,2022-05-23,6.6,9.0,21.0,24.0,False,False,False,False
Valencia,2022-05-26,5.8,7.0,18.0,28.0,False,False,False,False
Valencia,2022-05-30,5.0,5.0,15.0,41.0,False,False,False,False
Valencia,2022-06-01,10.833333333333332,7.666666666666666,12.0,56.0,False,False,False,False
Valencia,2022-06-02,16.666666666666664,10.333333333333332,8.666666666666666,71.0,False,False,False,False
Valencia,2022-06-03,22.5,13.0,5.333333333333333,73.33333333333333,False,False,False,False
Valencia,2022-06-04,28.333333333333332,11.571428571428571,2.0,75.66666666666667,False,False,False,False
Valencia,2022-06-07,34.166666666666664,10.142857142857142,2.75,78.0,False,False,False,False
Valencia,2022-06-08,40.0,8.714285714285715,3.5,66.0,False,False,False,False
Valencia,2022-06-09,44.166666666666664,7.285714285714286,4.25,63.333333333333336,False,False,False,False
Valencia,2022-06-20,35.0,11.0,25.0,46.0,False,False,False,False
Valencia,2022-06-22,20.0,5.0,21.166666666666668,35.0,False,False,False,False
Valencia,2022-06-23,5.0,6.25,17.333333333333332,36.0,False,False,False,False
Valencia,2022-06-27,5.75,7.5,13.5,37.0,False,False,False,False
Valencia,2022-06-28,6.5,8.75,9.666666666666666,18.0,False,False,False,False
Valencia,2022-07-01,7.25,10.0,5.833333333333332,20.8,False,False,False,False
Valencia,2022-07-03,8.0,10.666666666666666,2.0,23.6,False,False,False,False
Valencia,2022-07-04,8.75,11.333333333333334,3.0,26.4,False,False,False,False
Valencia,2022-07-07,9.5,12.0,3.25,29.2,False,False,False,False
Valencia,2022-07-13,10.25,10.75,3.5,32.0,False,False,False,False
Valencia,2022-07-14,11.0,9.5,3.75,37.75,False,False,False,False
Valencia,2022-07-16,11.4,8.25,4.0,43.5,False,False,False,False
Valencia,2022-07-17,11.8,7.0,4.5,49.25,False,False,False,False
Valencia,2022-07-20,12.2,10.0,5.0,55.0,False,False,False,False
Valencia,2022-07-27,12.6,13.0,5.5,60.2,False,False,False,False
Valencia,2022-07-29,13.0,10.0,6.0,65.4,False,False,False,False
Valencia,2022-07-31,13.4,7.0,6.5,70.6,False,False,False,False
Valencia,2022-08-01,13.8,4.0,7.0,75.8,False,False,False,False
Valencia,2022-08-06,14.2,5.4,6.9375,81.0,False,False,False,False
Valencia,2022-08-07,14.6,6.8,6.875,47.0,False,False,False,False
Valencia,2022-08-09,15.0,8.2,6.8125,54.75,False,False,False,False
Valencia,2022-08-12,16.5,9.6,6.75,62.5,False,False,False,False
Valencia,2022-08-14,18.0,11.0,6.6875,70.25,False,False,False,False
Valencia,2022-08-15,19.5,11.0,6.625,78.0,False,False,False,False
Valencia,2022-08-16,21.0,11.0,6.5625,93.0,False,False,False,False
Valencia,2022-08-20,22.5,11.0,6.5,82.33333333333333,False,False,False,False
Valencia,2022-08-22,24.0,11.0,11.5,71.66666666666667,False,False,False,False
Valencia,2022-08-24,25.5,11.0,12.416666666666666,61.0,False,False,False,False
Valencia,2022-08-27,27.0,11.0,13.333333333333334,99.0,False,False,False,False
Valencia,2022-08-31,28.5,11.0,14.25,85.5,False,False,False,False
Valencia,2022-09-01,30.0,10.8,15.166666666666666,72.0,False,False,False,False
Valencia,2022-09-02,28.6,10.6,16.083333333333332,13.0,False,False,False,False
Valencia,2022-09-05,27.2,10.4,17.0,57.0,False,False,False,False
Valencia,2022-09-06,25.8,10.2,10.5,101.0,False,False,False,False
Valencia,2022-09-12,24.4,10.0,4.0,74.0,False,False,False,False
Valencia,2022-09-13,23.0,9.8,6.666666666666666,47.0,False,False,False,False
Valencia,2022-09-15,20.25,9.6,9.333333333333332,20.0,False,False,False,False
Valencia,2022-09-16,17.5,9.4,12.0,20.4,False,False,False,False
Valencia,2022-09-18,14.75,9.2,10.0,20.8,False,False,False,False
Valencia,2022-09-19,12.0,9.0,9.8,21.2,False,False,False,False
Valencia,2022-09-20,11.857142857142858,3.0,9.6,21.6,False,False,False,False
Valencia,2022-09-23,11.714285714285714,14.0,9.4,22.0,False,False,False,False
Valencia,2022-09-24,11.571428571428571,13.0,9.2,22.4,False,False,False,False
Valencia,2022-09-26,11.428571428571429,11.6,9.0,22.8,False,False,False,False
Valencia,2022-09-27,11.285714285714286,10.2,5.5,23.2,False,False,False,False
Valencia,2022-09-28,11.142857142857142,8.8,2.0,23.6,False,False,False,False
Valencia,2022-09-29,11.0,7.4,3.333333333333333,24.0,False,False,False,False
Valencia,2022-09-30,13.166666666666666,6.0,4.666666666666666,24.4,False,False,False,False
Valencia,2022-10-02,15.333333333333332,6.714285714285714,6.0,24.8,False,False,False,False
Valencia,2022-10-04,17.5,7.428571428571429,8.0,25.2,False,False,False,False
Valencia,2022-10-06,19.666666666666664,8.142857142857142,4.0,25.6,False,False,False,False
Valencia,2022-10-07,21.833333333333332,8.857142857142858,4.666666666666667,26.0,False,False,False,False
Valencia,2022-10-08,24.0,9.571428571428571,5.333333333333333,26.4,False,False,False,False
Valencia,2022-10-11,22.666666666666668,10.285714285714285,6.0,26.8,False,False,False,False
Valencia,2022-10-12,21.333333333333332,11.0,5.4,27.2,False,False,False,False
Valencia,2022-10-13,20.0,10.666666666666666,4.8,27.6,False,False,False,False
Valencia,2022-10-14,28.0,10.333333333333334,4.2,28.0,False,False,False,False
Valencia,2022-10-15,36.0,10.0,3.6,28.666666666666668,False,False,False,False
Valencia,2022-10-17,30.0,9.666666666666666,3.0,29.333333333333332,False,False,False,False
Valencia,2022-10-19,24.0,9.333333333333334,4.5,30.0,False,False,False,False
Valencia,2022-10-21,18.0,9.0,6.0,36.5,False,False,False,False
Valencia,2022-10-22,17.714285714285715,8.666666666666668,7.5,43.0,False,False,False,False
Valencia,2022-10-23,17.428571428571427,8.333333333333334,9.0,38.0,False,False,False,False
Valencia,2022-10-25,17.142857142857142,8.0,22.5,33.0,False,False,False,False
Valencia,2022-10-28,16.857142857142858,7.666666666666667,36.0,28.333333333333332,False,False,False,False
Valencia,2022-10-29,16.571428571428573,7.333333333333334,19.0,23.666666666666664,False,False,False,False
Valencia,2022-10-30,16.285714285714285,7.0,18.666666666666668,19.0,False,False,False,False
Valencia,2022-11-01,16.0,6.666666666666667,18.333333333333332,28.0,False,False,False,False
Valencia,2022-11-04,13.0,6.333333333333334,18.0,37.0,False,False,False,False
Valencia,2022-11-07,10.0,6.0,17.666666666666668,39.0,False,False,False,False
Valencia,2022-11-09,7.0,5.714285714285714,17.333333333333332,41.0,False,False,False,False
Valencia,2022-11-10,8.0,5.428571428571429,17.0,43.0,False,False,False,False
Valencia,2022-11-16,5.0,5.142857142857143,16.666666666666668,45.0,False,False,False,False
Valencia,2022-11-17,14.0,4.857142857142858,16.333333333333332,47.0,False,False,False,False
Valencia,2022-11-18,13.0,4.571428571428571,16.0,49.0,False,False,False,False
Valencia,2022-11-21,12.0,4.285714285714286,15.0,51.0,False,False,False,False
Valencia,2022-11-23,11.0,4.0,14.0,48.5,False,False,False,False
Valencia,2022-11-25,10.0,4.25,13.0,46.0,False,False,False,False
Valencia,2022-11-26,10.833333333333334,4.5,12.0,43.5,False,False,False,False
Valencia,2022-11-27,11.666666666666666,4.75,13.428571428571429,41.0,False,False,False,False
Valencia,2022-11-28,12.5,5.0,14.857142857142858,40.5,False,False,False,False
Valencia,2022-11-29,13.333333333333334,2.0,16.285714285714285,40.0,False,False,False,False
Valencia,2022-12-02,14.166666666666668,7.0,17.714285714285715,39.5,False,False,False,False
Valencia,2022-12-05,15.0,6.5,19.142857142857142,39.0,False,False,False,False
Valencia,2022-12-06,12.6,6.0,20.57142857142857,38.5,False,False,False,False
Valencia,2022-12-07,10.2,5.5,22.0,38.0,False,False,False,False
Valencia,2022-12-09,7.800000000000001,5.0,21.5,37.5,False,False,False,False
Valencia,2022-12-11,5.4,6.0,21.0,37.0,False,False,False,False
Valencia,2022-12-13,3.0,7.0,20.5,36.5,False,False,False,False
Valencia,2022-12-14,2.5,8.0,20.0,36.0,False,False,False,False
Valencia,2022-12-15,2.0,9.0,19.5,38.0,False,False,False,False
Valencia,2022-12-16,2.111111111111111,10.0,19.0,40.0,False,False,False,False
Valencia,2022-12-21,2.2222222222222223,9.384615384615385,18.5,42.0,False,False,False,False
Valencia,2022-12-22,2.3333333333333335,8.76923076923077,18.0,39.333333333333336,False,False,False,False
Valencia,2022-12-29,2.4444444444444446,8.153846153846153,6.0,36.666666666666664,False,False,False,False
Valencia,2022-12-31,2.5555555555555554,7.538461538461538,15.0,34.0,False,False,False,False
Valencia,2023-01-01,2.6666666666666665,6.923076923076923,24.0,34.0,False,False,False,False
Valencia,2023-01-05,2.7777777777777777,6.3076923076923075,13.5,12.0,False,False,False,False
Valencia,2023-01-08,2.888888888888889,5.692307692307692,3.0,22.0,False,False,False,False
Valencia,2023-01-10,3.0,5.076923076923077,2.8333333333333335,32.0,False,False,False,False
Valencia,2023-01-11,7.5,4.461538461538462,2.6666666666666665,26.0,False,False,False,False
Valencia,2023-01-15,12.0,3.846153846153846,2.5,54.0,False,False,False,False
Valencia,2023-01-16,6.5,3.23076923076923,2.3333333333333335,61.5,False,False,False,False
Valencia,2023-01-19,1.0,2.615384615384615,2.166666666666667,69.0,False,False,False,False
Valencia,2023-01-22,2.0,2.0,2.0,48.66666666666667,False,False,False,False
Valencia,2023-01-23,3.0,11.0,13.5,28.333333333333336,False,False,False,False
Valencia,2023-01-26,4.0,10.428571428571429,25.0,8.0,False,False,False,False
Valencia,2023-01-27,5.0,9.857142857142858,36.5,32.0,False,False,False,False
Valencia,2023-01-31,6.0,9.285714285714286,48.0,22.0,False,False,False,False
Valencia,2023-02-02,7.0,8.714285714285715,51.0,12.0,False,False,False,False
Valencia,2023-02-04,8.0,8.142857142857142,54.0,28.5,False,False,False,False
Valencia,2023-02-07,9.0,7.571428571428571,53.9,45.0,False,False,False,False
Valencia,2023-02-08,10.5,7.0,53.8,61.5,False,False,False,False
Valencia,2023-02-09,12.0,9.0,53.7,78.0,False,False,False,False
Valencia,2023-02-10,13.5,11.0,53.6,66.5,False,False,False,False
Valencia,2023-02-14,15.0,20.0,53.5,55.0,False,False,False,False
Valencia,2023-02-15,16.5,18.545454545454547,53.4,43.5,False,False,False,False
Valencia,2023-02-18,25.75,17.09090909090909,53.3,32.0,False,False,False,False
Valencia,2023-02-19,35.0,15.636363636363637,53.2,44.0,False,False,False,False
Valencia,2023-02-23,34.333333333333336,9.818181818181818,42.666666666666664,66.0,False,False,False,False
Valencia,2023-02-24,21.666666666666668,8.363636363636363,37.5,44.0,False,False,False,False
Valencia,2023-03-01,9.0,6.909090909090908,32.33333333333333,47.333333333333336,False,False,False,False
Valencia,2023-03-03,12.5,5.454545454545453,27.166666666666664,50.666666666666664,False,False,False,False
Valencia,2023-03-07,16.0,4.0,22.0,54.0,False,False,False,False
Valencia,2023-03-10,19.5,4.0,5.0,43.5,False,False,False,False
Valencia,2023-03-11,23.0,4.0,4.857142857142857,33.0,False,False,False,False
Valencia,2023-03-12,23.125,4.0,4.714285714285714,22.5,False,False,False,False
Valencia,2023-03-13,23.25,4.0,4.571428571428571,12.0,False,False,False,False
Valencia,2023-03-14,23.375,4.0,4.428571428571429,9.0,False,False,False,False
Valencia,2023-03-21,23.875,9.0,9.25,87.88888888888889,False,False,False,False
Valencia,2023-04-18,13.0,20.571428571428573,21.6,82.0,False,False,False,False
Valencia,2023-04-19,25.0,18.42857142857143,24.5,83.0,False,False,False,False
Valencia,2023-04-20,37.0,16.285714285714285,18.25,84.0,False,False,False,False
Valencia,2023-04-26,30.333333333333332,14.142857142857142,12.0,85.0,False,False,False,False
Valencia,2023-04-29,23.666666666666664,12.0,13.0,82.22222222222223,False,False,False,False
Valencia,2023-04-30,17.0,12.0,14.0,79.44444444444444,False,False,False,False
Valencia,2023-05-04,15.333333333333334,12.0,15.0,76.66666666666667,False,False,False,False
Valencia,2023-05-07,13.666666666666666,12.0,11.0,73.88888888888889,False,False,False,False
Valencia,2023-05-11,12.0,12.0,10.5,71.11111111111111,False,False,False,False
Valencia,2023-05-13,16.0,12.0,10.0,68.33333333333334,False,False,False,False
Valencia,2023-05-15,20.0,12.0,6.0,65.55555555555556,False,False,False,False
Valencia,2023-05-16,24.0,12.0,5.9375,62.77777777777778,False,False,False,False
Valencia,2023-05-17,21.166666666666668,12.0,5.875,60.0,False,False,False,False
Valencia,2023-05-19,18.333333333333332,12.0,5.8125,99.0,False,False,False,False
Valencia,2023-05-21,15.5,12.0,5.75,76.0,False,False,False,False
Valencia,2023-05-23,12.666666666666666,11.7,5.6875,93.0,False,False,False,False
Valencia,2023-05-26,9.833333333333332,11.4,5.625,84.0,False,False,False,False
Valencia,2023-05-28,7.0,11.1,5.5625,79.0,False,False,False,False
Valencia,2023-05-29,7.0,10.8,5.5,74.0,False,False,False,False
Valencia,2023-06-01,7.0,10.5,8.666666666666666,81.5,False,False,False,False
Valencia,2023-06-02,7.0,10.2,11.833333333333332,89.0,False,False,False,False
Valencia,2023-06-03,7.0,9.9,15.0,86.0,False,False,False,False
