Ciudad,Fecha_dia,PM10,PM25,NO2,O3,PM10_outlier,PM25_outlier,NO2_outlier,O3_outlier,Año,Mes,Día,Día_semana,Semana_año,Estacion,PM10_cumsum,PM25_cumsum,NO2_cumsum,O3_cumsum,PM10_roll7,PM25_roll7,NO2_roll7,O3_roll7,PM10_lag1,PM25_lag1,NO2_lag1,O3_lag1,PM10_diff,PM25_diff,NO2_diff,O3_diff
Valencia,2022-04-07,15.714285714285714,21.166666666666668,15.2,80.0,False,False,False,False,2022,4,7,3,14,Primavera,186.38095238095238,99.16666666666667,159.7,370.2,26.625850340136054,14.166666666666668,22.814285714285713,52.885714285714286,28.77777777777778,20.5,42.0,28.2,-13.063492063492065,0.6666666666666679,-26.8,51.8
Valencia,2022-04-10,16.0,18.333333333333332,18.6,56.0,False,False,False,False,2022,4,10,6,14,Primavera,202.38095238095238,117.5,178.3,426.2,25.197278911564627,14.785714285714286,24.75714285714286,53.6,15.714285714285714,21.166666666666668,15.2,80.0,0.2857142857142865,-2.8333333333333357,3.400000000000002,-24.0
Valencia,2022-04-17,16.3,15.5,22.0,32.0,False,False,False,False,2022,4,17,6,15,Primavera,218.6809523809524,133.0,200.3,458.2,23.81156462585034,16.571428571428573,22.82857142857143,50.385714285714286,16.0,18.333333333333332,18.6,56.0,0.3000000000000007,-2.833333333333332,3.3999999999999986,-24.0
Valencia,2022-04-21,16.6,12.666666666666666,12.0,8.0,False,False,False,False,2022,4,21,3,16,Primavera,235.28095238095239,145.66666666666666,212.3,466.2,22.4687074829932,16.952380952380953,23.114285714285717,42.74285714285714,16.3,15.5,22.0,32.0,0.3000000000000007,-2.833333333333334,-10.0,-24.0
Valencia,2022-04-24,16.9,9.833333333333332,2.0,58.0,False,False,False,False,2022,4,24,6,16,Primavera,252.1809523809524,155.5,214.3,524.2,20.1687074829932,16.428571428571427,20.44761904761905,41.74285714285714,16.6,12.666666666666666,12.0,8.0,0.29999999999999716,-2.833333333333334,-10.0,50.0
Valencia,2022-04-25,17.2,7.0,24.5,108.0,False,False,False,False,2022,4,25,0,17,Primavera,269.3809523809524,162.5,238.8,632.2,18.213151927437643,15.0,19.47142857142857,52.885714285714286,16.9,9.833333333333332,2.0,58.0,0.3000000000000007,-2.833333333333332,22.5,50.0
Valencia,2022-04-27,17.5,7.5,47.0,59.0,False,False,False,False,2022,4,27,2,17,Primavera,286.8809523809524,170.0,285.8,691.2,16.60204081632653,13.142857142857142,20.185714285714287,57.285714285714285,17.2,7.0,24.5,108.0,0.3000000000000007,0.5,22.5,-49.0
Valencia,2022-04-28,17.8,8.0,41.142857142857146,29.0,False,False,False,False,2022,4,28,3,17,Primavera,304.68095238095236,178.0,326.9428571428571,720.2,16.9,11.261904761904761,23.891836734693875,50.0,17.5,7.5,47.0,59.0,0.3000000000000007,0.5,-5.857142857142854,-30.0
Valencia,2022-04-29,18.1,8.5,35.285714285714285,39.0,False,False,False,False,2022,4,29,4,17,Primavera,322.7809523809524,186.5,362.2285714285714,759.2,17.2,9.857142857142858,26.275510204081634,47.57142857142857,17.8,8.0,41.142857142857146,29.0,0.3000000000000007,0.5,-5.857142857142861,10.0
Valencia,2022-05-01,18.4,9.0,29.42857142857143,13.0,False,False,False,False,2022,5,1,6,17,Primavera,341.18095238095236,195.5,391.65714285714284,772.2,17.5,8.928571428571429,27.336734693877553,44.857142857142854,18.1,8.5,35.285714285714285,39.0,0.29999999999999716,0.5,-5.857142857142854,-26.0
Valencia,2022-05-02,18.7,9.5,23.571428571428573,72.0,False,False,False,False,2022,5,2,0,18,Primavera,359.8809523809524,205.0,415.22857142857146,844.2,17.8,8.476190476190476,28.98979591836735,54.0,18.4,9.0,29.42857142857143,13.0,0.3000000000000007,0.5,-5.857142857142858,59.0
Valencia,2022-05-04,19.0,10.0,17.714285714285715,73.25,False,False,False,False,2022,5,4,2,18,Primavera,378.8809523809524,215.0,432.9428571428571,917.45,18.1,8.5,31.23469387755102,56.17857142857143,18.7,9.5,23.571428571428573,72.0,0.3000000000000007,0.5,-5.857142857142858,1.25
Valencia,2022-05-07,13.0,10.5,11.857142857142861,74.5,False,False,False,False,2022,5,7,5,18,Primavera,391.8809523809524,225.5,444.8,991.95,17.5,9.0,29.428571428571427,51.392857142857146,19.0,10.0,17.714285714285715,73.25,-6.0,0.5,-5.857142857142854,1.25
Valencia,2022-05-15,11.857142857142858,11.0,6.0,75.75,False,False,False,False,2022,5,15,6,19,Primavera,403.73809523809524,236.5,450.8,1067.7,16.69387755102041,9.5,23.571428571428573,53.785714285714285,13.0,10.5,11.857142857142861,74.5,-1.1428571428571423,0.5,-5.857142857142861,1.25
Valencia,2022-05-16,10.714285714285715,20.0,8.333333333333334,77.0,False,False,False,False,2022,5,16,0,20,Primavera,414.45238095238096,256.5,459.1333333333333,1144.7,15.681632653061225,11.214285714285714,18.8843537414966,60.642857142857146,11.857142857142858,11.0,6.0,75.75,-1.1428571428571423,9.0,2.333333333333334,1.25
Valencia,2022-05-17,9.571428571428571,17.0,10.666666666666668,4.0,False,False,False,False,2022,5,17,1,20,Primavera,424.0238095238095,273.5,469.8,1148.7,14.463265306122448,12.428571428571429,15.367346938775512,55.642857142857146,10.714285714285715,20.0,8.333333333333334,77.0,-1.1428571428571441,-3.0,2.333333333333334,-73.0
Valencia,2022-05-26,6.142857142857143,8.0,12.5,28.0,False,False,False,False,2022,5,26,3,21,Primavera,430.1666666666667,281.5,482.3,1176.7,12.712244897959184,12.285714285714286,12.948979591836736,57.785714285714285,9.571428571428571,17.0,10.666666666666668,4.0,-3.428571428571428,-9.0,1.8333333333333321,24.0
Valencia,2022-05-30,5.0,5.0,12.25,41.0,False,False,False,False,2022,5,30,0,22,Primavera,435.1666666666667,286.5,494.55,1217.7,10.755102040816327,11.642857142857142,11.331632653061225,53.357142857142854,6.142857142857143,8.0,12.5,28.0,-1.1428571428571432,-3.0,-0.25,13.0
Valencia,2022-06-03,21.363636363636363,13.0,5.333333333333333,73.33333333333333,False,False,False,False,2022,6,3,4,22,Verano,456.530303030303,299.5,499.8833333333333,1291.0333333333333,11.092764378478664,12.071428571428571,9.562925170068027,53.36904761904763,5.0,5.0,12.25,41.0,16.363636363636363,8.0,-6.916666666666667,32.33333333333333
Valencia,2022-06-04,26.818181818181817,11.333333333333334,2.0,75.66666666666667,False,False,False,False,2022,6,4,5,22,Verano,483.3484848484849,310.8333333333333,501.8833333333333,1366.7,13.066790352504638,12.19047619047619,8.154761904761903,53.535714285714285,21.363636363636363,13.0,5.333333333333333,73.33333333333333,5.454545454545453,-1.666666666666666,-3.333333333333333,2.333333333333343
Valencia,2022-06-07,32.272727272727266,9.666666666666666,3.0,78.0,False,False,False,False,2022,6,7,1,23,Verano,515.6212121212121,320.5,504.8833333333333,1444.7,15.983302411873838,12.0,7.726190476190475,53.857142857142854,26.818181818181817,11.333333333333334,2.0,75.66666666666667,5.45454545454545,-1.6666666666666679,1.0,2.3333333333333286
Valencia,2022-06-12,48.63636363636363,4.666666666666666,8.333333333333334,58.0,False,False,False,False,2022,6,12,6,23,Verano,564.2575757575758,325.1666666666667,513.2166666666667,1502.7,21.40074211502783,9.80952380952381,7.726190476190476,51.142857142857146,32.272727272727266,9.666666666666666,3.0,78.0,16.363636363636367,-5.0,5.333333333333334,-20.0
Valencia,2022-06-19,45.0,19.0,21.666666666666668,62.2,False,False,False,False,2022,6,19,6,24,Verano,609.2575757575758,344.1666666666667,534.8833333333333,1564.9,26.461966604823743,10.095238095238093,9.297619047619047,59.45714285714286,48.63636363636363,4.666666666666666,8.333333333333334,58.0,-3.636363636363633,14.333333333333334,13.333333333333334,4.200000000000003
Valencia,2022-06-20,25.0,11.0,25.0,53.8,False,False,False,False,2022,6,20,0,25,Verano,634.2575757575758,355.1666666666667,559.8833333333333,1618.7,29.155844155844154,10.523809523809522,11.083333333333332,63.142857142857146,45.0,19.0,21.666666666666668,62.2,-20.0,-8.0,3.333333333333332,-8.400000000000006
Valencia,2022-06-23,5.0,10.75,20.4,45.4,False,False,False,False,2022,6,23,3,25,Verano,639.2575757575758,365.9166666666667,580.2833333333333,1664.1,29.155844155844154,11.345238095238093,12.247619047619049,63.77142857142858,25.0,11.0,25.0,53.8,-20.0,-0.25,-4.600000000000001,-8.399999999999999
Valencia,2022-06-27,5.75,10.5,15.8,37.0,False,False,False,False,2022,6,27,0,26,Verano,645.0075757575758,376.4166666666667,596.0833333333334,1701.1,26.92532467532467,10.988095238095237,13.742857142857144,58.58095238095239,5.0,10.75,20.4,45.4,0.75,-0.25,-4.599999999999998,-8.399999999999999
Valencia,2022-06-28,6.5,10.25,11.200000000000001,18.0,False,False,False,False,2022,6,28,1,26,Verano,651.5075757575758,386.6666666666667,607.2833333333333,1719.1,24.02272727272727,10.833333333333334,15.057142857142859,50.34285714285715,5.75,10.5,15.8,37.0,0.75,-0.25,-4.6,-19.0
Valencia,2022-07-01,7.25,10.0,6.600000000000001,20.8,False,False,False,False,2022,7,1,4,26,Verano,658.7575757575758,396.6666666666667,613.8833333333333,1739.9,20.448051948051948,10.88095238095238,15.571428571428571,42.17142857142857,6.5,10.25,11.200000000000001,18.0,0.75,-0.25,-4.6,2.8000000000000007
Valencia,2022-07-03,8.0,10.666666666666666,2.0,23.6,False,False,False,False,2022,7,3,6,26,Verano,666.7575757575758,407.3333333333333,615.8833333333333,1763.5,14.642857142857142,11.738095238095237,14.666666666666666,37.25714285714286,7.25,10.0,6.600000000000001,20.8,0.75,0.6666666666666661,-4.600000000000001,2.8000000000000007
Valencia,2022-07-04,8.75,11.333333333333334,3.0,26.4,False,False,False,False,2022,7,4,0,27,Verano,675.5075757575758,418.6666666666667,618.8833333333333,1789.9,9.464285714285714,10.642857142857142,12.0,32.142857142857146,8.0,10.666666666666666,2.0,23.6,0.75,0.6666666666666679,1.0,2.799999999999997
Valencia,2022-07-07,9.5,12.0,3.5,29.2,False,False,False,False,2022,7,7,3,27,Verano,685.0075757575758,430.6666666666667,622.3833333333333,1819.1,7.25,10.785714285714286,8.928571428571429,28.628571428571426,8.75,11.333333333333334,3.0,26.4,0.75,0.6666666666666661,0.5,2.8000000000000007
Valencia,2022-07-13,10.25,10.333333333333334,4.0,32.0,False,False,False,False,2022,7,13,2,28,Verano,695.2575757575758,441.0,626.3833333333333,1851.1,8.0,10.726190476190476,6.585714285714287,26.714285714285715,9.5,12.0,3.5,29.2,0.75,-1.666666666666666,0.5,2.8000000000000007
Valencia,2022-07-14,11.0,8.666666666666666,4.5,39.666666666666664,False,False,False,False,2022,7,14,3,28,Verano,706.2575757575758,449.6666666666667,630.8833333333333,1890.7666666666667,8.75,10.464285714285714,4.971428571428572,27.0952380952381,10.25,10.333333333333334,4.0,32.0,0.75,-1.6666666666666679,0.5,7.666666666666664
Valencia,2022-07-17,11.571428571428571,7.0,5.0,47.333333333333336,False,False,False,False,2022,7,17,6,28,Verano,717.8290043290043,456.6666666666667,635.8833333333333,1938.1,9.474489795918368,10.0,4.085714285714286,31.285714285714285,11.0,8.666666666666666,4.5,39.666666666666664,0.5714285714285712,-1.666666666666666,0.5,7.666666666666671
Valencia,2022-08-01,13.857142857142858,4.0,7.0,74.5,False,False,False,False,2022,8,1,0,31,Verano,731.6861471861472,460.6666666666667,642.8833333333333,2012.6,10.418367346938776,9.142857142857142,4.142857142857143,38.957142857142856,11.571428571428571,7.0,5.0,47.333333333333336,2.2857142857142865,-3.0,2.0,27.166666666666664
Valencia,2022-08-06,14.428571428571429,5.75,6.928571428571429,81.0,False,False,False,False,2022,8,6,5,31,Verano,746.1147186147186,466.4166666666667,649.8119047619048,2093.6,11.33673469387755,8.440476190476192,4.846938775510204,47.15714285714286,13.857142857142858,4.0,7.0,74.5,0.5714285714285712,1.75,-0.07142857142857117,6.5
Valencia,2022-08-15,20.0,10.857142857142858,6.642857142857143,78.0,False,False,False,False,2022,8,15,0,33,Verano,766.1147186147186,477.2738095238095,656.4547619047619,2171.6,12.943877551020408,8.372448979591837,5.36734693877551,54.52857142857143,14.428571428571429,5.75,6.928571428571429,81.0,5.571428571428571,5.107142857142858,-0.2857142857142856,-3.0
Valencia,2022-08-16,21.666666666666668,10.714285714285714,6.571428571428571,93.0,False,False,False,False,2022,8,16,1,33,Verano,787.7813852813853,487.98809523809524,663.0261904761904,2264.6,14.681972789115646,8.188775510204081,5.8061224489795915,63.642857142857146,20.0,10.857142857142858,6.642857142857143,78.0,1.6666666666666679,-0.14285714285714413,-0.07142857142857206,15.0
Valencia,2022-08-20,23.333333333333336,10.571428571428571,6.5,82.33333333333333,False,False,False,False,2022,8,20,5,33,Verano,811.1147186147186,498.5595238095238,669.5261904761904,2346.9333333333334,16.551020408163264,8.22278911564626,6.163265306122448,70.83333333333333,21.666666666666668,10.714285714285714,6.571428571428571,93.0,1.6666666666666679,-0.14285714285714235,-0.07142857142857117,-10.666666666666671
Valencia,2022-08-22,25.0,10.428571428571429,11.5,71.66666666666667,False,False,False,False,2022,8,22,0,34,Verano,836.1147186147186,508.98809523809524,681.0261904761904,2418.6,18.551020408163264,8.474489795918368,7.163265306122448,75.40476190476191,23.333333333333336,10.571428571428571,6.5,82.33333333333333,1.6666666666666643,-0.14285714285714235,5.0,-10.666666666666657
Valencia,2022-08-24,26.666666666666668,10.285714285714286,12.6,61.0,False,False,False,False,2022,8,24,2,34,Verano,862.7813852813853,519.2738095238095,693.6261904761905,2479.6,20.70748299319728,8.943877551020408,8.248979591836735,77.35714285714286,25.0,10.428571428571429,11.5,71.66666666666667,1.6666666666666679,-0.14285714285714235,1.0999999999999996,-10.666666666666671
Valencia,2022-08-27,28.333333333333336,10.142857142857142,13.7,99.0,False,False,False,False,2022,8,27,5,34,Verano,891.1147186147186,529.4166666666666,707.3261904761905,2578.6,22.775510204081634,9.821428571428571,9.20612244897959,80.85714285714286,26.666666666666668,10.285714285714286,12.6,61.0,1.6666666666666679,-0.14285714285714413,1.0999999999999996,38.0
Valencia,2022-09-01,30.0,10.0,14.8,72.0,False,False,False,False,2022,9,1,3,35,Otoño,921.1147186147186,539.4166666666666,722.1261904761905,2650.6,25.000000000000004,10.428571428571429,10.33061224489796,79.57142857142857,28.333333333333336,10.142857142857142,13.7,99.0,1.6666666666666643,-0.14285714285714235,1.1000000000000014,-27.0
Valencia,2022-09-02,28.25,9.857142857142858,15.9,13.0,False,False,False,False,2022,9,2,4,35,Otoño,949.3647186147186,549.2738095238095,738.0261904761904,2663.6,26.178571428571434,10.285714285714286,11.653061224489795,70.28571428571429,30.0,10.0,14.8,72.0,-1.75,-0.14285714285714235,1.0999999999999996,-59.0
Valencia,2022-09-05,26.5,9.714285714285715,17.0,14.75,False,False,False,False,2022,9,5,0,36,Otoño,975.8647186147186,558.9880952380952,755.0261904761904,2678.35,26.86904761904762,10.142857142857142,13.142857142857142,59.107142857142854,28.25,9.857142857142858,15.9,13.0,-1.75,-0.14285714285714235,1.0999999999999996,1.75
Valencia,2022-09-12,24.75,9.571428571428571,4.0,16.5,False,False,False,False,2022,9,12,0,37,Otoño,1000.6147186147186,568.5595238095239,759.0261904761904,2694.85,27.071428571428573,10.0,12.785714285714286,49.70238095238095,26.5,9.714285714285715,17.0,14.75,-1.75,-0.14285714285714413,-13.0,1.75
Valencia,2022-09-13,23.0,9.428571428571429,6.0,18.25,False,False,False,False,2022,9,13,1,37,Otoño,1023.6147186147186,577.9880952380952,765.0261904761904,2713.1,26.785714285714285,9.857142857142858,12.0,42.07142857142857,24.75,9.571428571428571,4.0,16.5,-1.75,-0.14285714285714235,2.0,1.75
Valencia,2022-09-15,19.333333333333332,9.285714285714286,8.0,20.0,False,False,False,False,2022,9,15,3,37,Otoño,1042.948051948052,587.2738095238095,773.0261904761904,2733.1,25.738095238095237,9.714285714285714,11.342857142857142,36.214285714285715,23.0,9.428571428571429,6.0,18.25,-3.666666666666668,-0.14285714285714235,2.0,1.75
Valencia,2022-09-18,15.666666666666668,9.142857142857142,10.0,20.615384615384617,False,False,False,False,2022,9,18,6,37,Otoño,1058.6147186147186,596.4166666666666,783.0261904761904,2753.7153846153847,23.928571428571427,9.571428571428571,10.814285714285715,25.016483516483515,19.333333333333332,9.285714285714286,8.0,20.0,-3.6666666666666643,-0.14285714285714413,2.0,0.6153846153846168
Valencia,2022-09-19,12.0,9.0,9.333333333333334,21.23076923076923,False,False,False,False,2022,9,19,0,38,Otoño,1070.6147186147186,605.4166666666666,792.3595238095238,2774.9461538461537,21.357142857142858,9.428571428571429,10.033333333333333,17.763736263736263,15.666666666666668,9.142857142857142,10.0,20.615384615384617,-3.666666666666668,-0.14285714285714235,-0.6666666666666661,0.6153846153846132
Valencia,2022-09-20,11.666666666666666,3.0,8.666666666666666,21.846153846153847,False,False,False,False,2022,9,20,1,38,Otoño,1082.2813852813854,608.4166666666666,801.0261904761904,2796.7923076923075,18.988095238095237,8.448979591836734,9.0,19.027472527472526,12.0,9.0,9.333333333333334,21.23076923076923,-0.3333333333333339,-6.0,-0.6666666666666679,0.6153846153846168
Valencia,2022-09-24,11.333333333333334,13.0,8.0,22.46153846153846,False,False,False,False,2022,9,24,5,38,Otoño,1093.6147186147186,621.4166666666666,809.0261904761904,2819.253846153846,16.821428571428573,8.918367346938776,7.714285714285714,20.12912087912088,11.666666666666666,3.0,8.666666666666666,21.846153846153847,-0.33333333333333215,10.0,-0.6666666666666661,0.6153846153846132
Valencia,2022-09-29,11.0,9.5,7.333333333333334,23.076923076923077,False,False,False,False,2022,9,29,3,39,Otoño,1104.6147186147186,630.9166666666666,816.3595238095238,2842.3307692307694,14.857142857142858,8.908163265306122,8.19047619047619,21.068681318681318,11.333333333333334,13.0,8.0,22.46153846153846,-0.3333333333333339,-3.5,-0.6666666666666661,0.6153846153846168
Valencia,2022-09-30,12.285714285714286,6.0,6.666666666666667,23.692307692307693,False,False,False,False,2022,9,30,4,39,Otoño,1116.9004329004329,636.9166666666666,823.0261904761904,2866.023076923077,13.326530612244898,8.418367346938776,8.285714285714286,21.846153846153847,11.0,9.5,7.333333333333334,23.076923076923077,1.2857142857142865,-3.5,-0.666666666666667,0.6153846153846168
Valencia,2022-10-12,18.714285714285715,11.0,5.4,26.76923076923077,False,False,False,False,2022,10,12,2,41,Otoño,1135.6147186147186,647.9166666666666,828.4261904761905,2892.7923076923075,13.23809523809524,8.66326530612245,7.914285714285714,22.81318681318681,12.285714285714286,6.0,6.666666666666667,23.692307692307693,6.428571428571429,5.0,-1.2666666666666666,3.0769230769230766
Valencia,2022-11-07,8.666666666666668,6.0,24.57142857142857,39.8,False,False,False,False,2022,11,7,0,45,Otoño,1144.2813852813854,653.9166666666666,852.9976190476191,2932.5923076923077,12.238095238095239,8.214285714285714,9.99591836734694,25.553846153846155,18.714285714285715,11.0,5.4,26.76923076923077,-10.047619047619047,-5.0,19.17142857142857,13.030769230769227
Valencia,2022-11-16,5.0,5.6,21.714285714285715,42.6,False,False,False,False,2022,11,16,2,46,Otoño,1149.2813852813854,659.5166666666667,874.7119047619047,2975.1923076923076,11.238095238095239,7.728571428571429,11.764625850340137,28.606593406593408,8.666666666666668,6.0,24.57142857142857,39.8,-3.666666666666668,-0.40000000000000036,-2.857142857142854,2.8000000000000043
Valencia,2022-11-17,14.0,5.2,18.857142857142858,45.4,False,False,False,False,2022,11,17,3,46,Otoño,1163.2813852813854,664.7166666666667,893.5690476190476,3020.5923076923077,11.571428571428571,8.042857142857143,13.220408163265306,31.971428571428568,5.0,5.6,21.714285714285715,42.6,9.0,-0.39999999999999947,-2.8571428571428577,2.799999999999997
Valencia,2022-11-18,13.0,4.8,16.0,48.2,False,False,False,False,2022,11,18,4,46,Otoño,1176.2813852813854,669.5166666666667,909.5690476190476,3068.7923076923075,11.80952380952381,6.871428571428572,14.363265306122448,35.64835164835165,14.0,5.2,18.857142857142858,45.4,-1.0,-0.40000000000000036,-2.8571428571428577,2.8000000000000043
Valencia,2022-11-21,12.0,4.4,15.0,51.0,False,False,False,False,2022,11,21,0,47,Otoño,1188.2813852813854,673.9166666666666,924.5690476190476,3119.7923076923075,11.952380952380953,6.142857142857143,15.458503401360545,39.637362637362635,13.0,4.8,16.0,48.2,-1.0,-0.39999999999999947,-1.0,2.799999999999997
Valencia,2022-11-23,11.0,4.0,14.0,48.5,False,False,False,False,2022,11,23,2,47,Otoño,1199.2813852813854,677.9166666666666,938.5690476190476,3168.2923076923075,11.768707482993197,5.857142857142857,16.506122448979593,43.18131868131868,12.0,4.4,15.0,51.0,-1.0,-0.40000000000000036,-1.0,-2.5
Valencia,2022-11-25,10.0,3.5,13.0,46.0,False,False,False,False,2022,11,25,4,47,Otoño,1209.2813852813854,681.4166666666666,951.5690476190476,3214.2923076923075,10.523809523809524,4.785714285714286,17.591836734693878,45.92857142857143,11.0,4.0,14.0,48.5,-1.0,-0.5,-1.0,-2.5
Valencia,2022-11-26,11.0,3.0,12.0,43.5,False,False,False,False,2022,11,26,5,47,Otoño,1220.2813852813854,684.4166666666666,963.5690476190476,3257.7923076923075,10.857142857142858,4.357142857142857,15.79591836734694,46.45714285714286,10.0,3.5,13.0,46.0,1.0,-0.5,-1.0,-2.5
Valencia,2022-11-27,12.0,2.5,14.0,41.0,False,False,False,False,2022,11,27,6,47,Otoño,1232.2813852813854,686.9166666666666,977.5690476190476,3298.7923076923075,11.857142857142858,3.914285714285714,14.693877551020408,46.228571428571435,11.0,3.0,12.0,43.5,1.0,-0.5,2.0,-2.5
Valencia,2022-11-29,13.0,2.0,16.0,40.375,False,False,False,False,2022,11,29,1,48,Otoño,1245.2813852813854,688.9166666666666,993.5690476190476,3339.1673076923075,11.714285714285714,3.4571428571428577,14.285714285714286,45.51071428571429,12.0,2.5,14.0,41.0,1.0,-0.5,2.0,-0.625
Valencia,2022-12-02,14.0,7.0,18.0,39.75,False,False,False,False,2022,12,2,4,48,Invierno,1259.2813852813854,695.9166666666666,1011.5690476190476,3378.9173076923075,11.857142857142858,3.7714285714285714,14.571428571428571,44.30357142857143,13.0,2.0,16.0,40.375,1.0,5.0,2.0,-0.625
Valencia,2022-12-05,15.0,6.333333333333333,20.0,39.125,False,False,False,False,2022,12,5,0,49,Invierno,1274.2813852813854,702.25,1031.5690476190475,3418.0423076923075,12.285714285714286,4.047619047619048,15.285714285714286,42.607142857142854,14.0,7.0,18.0,39.75,1.0,-0.666666666666667,2.0,-0.625
Valencia,2022-12-07,12.0,5.666666666666667,22.0,38.5,False,False,False,False,2022,12,7,2,49,Invierno,1286.2813852813854,707.9166666666666,1053.5690476190475,3456.5423076923075,12.428571428571429,4.285714285714286,16.428571428571427,41.17857142857143,15.0,6.333333333333333,20.0,39.125,-3.0,-0.6666666666666661,2.0,-0.625
Valencia,2022-12-22,2.3333333333333335,8.76923076923077,18.0,39.333333333333336,False,False,False,False,2022,12,22,3,51,Invierno,1288.6147186147186,716.6858974358975,1071.5690476190475,3495.875641025641,11.333333333333332,5.038461538461539,17.142857142857142,40.226190476190474,12.0,5.666666666666667,22.0,38.5,-9.666666666666666,3.102564102564103,-4.0,0.8333333333333357
Valencia,2022-12-29,2.4444444444444446,8.153846153846153,6.0,36.666666666666664,False,False,False,False,2022,12,29,3,52,Invierno,1291.059163059163,724.8397435897435,1077.5690476190475,3532.5423076923075,10.11111111111111,5.7747252747252755,16.285714285714285,39.25,2.3333333333333335,8.76923076923077,18.0,39.333333333333336,0.11111111111111116,-0.6153846153846168,-12.0,-2.6666666666666714
Valencia,2022-12-31,2.5555555555555554,7.538461538461538,15.0,34.0,False,False,False,False,2022,12,31,5,52,Invierno,1293.6147186147186,732.3782051282051,1092.5690476190475,3566.5423076923075,8.761904761904761,6.494505494505495,16.428571428571427,38.25,2.4444444444444446,8.153846153846153,6.0,36.666666666666664,0.11111111111111072,-0.615384615384615,9.0,-2.6666666666666643
Valencia,2023-01-01,2.6666666666666665,6.923076923076923,24.0,34.0,False,False,False,False,2023,1,1,6,52,Invierno,1296.2813852813854,739.3012820512821,1116.5690476190475,3600.5423076923075,7.285714285714286,7.197802197802198,17.571428571428573,37.339285714285715,2.5555555555555554,7.538461538461538,15.0,34.0,0.11111111111111116,-0.615384615384615,9.0,0.0
Valencia,2023-01-05,2.7777777777777777,6.3076923076923075,13.5,12.0,False,False,False,False,2023,1,5,3,1,Invierno,1299.059163059163,745.6089743589744,1130.0690476190475,3612.5423076923075,5.682539682539682,7.098901098901099,16.928571428571427,33.375,2.6666666666666665,6.923076923076923,24.0,34.0,0.11111111111111116,-0.6153846153846159,-10.5,-22.0
Valencia,2023-01-08,2.888888888888889,5.692307692307692,3.0,22.0,False,False,False,False,2023,1,8,6,1,Invierno,1301.948051948052,751.3012820512821,1133.0690476190475,3634.5423076923075,3.9523809523809526,7.007326007326007,14.5,30.928571428571427,2.7777777777777777,6.3076923076923075,13.5,12.0,0.11111111111111116,-0.6153846153846159,-10.5,10.0
Valencia,2023-01-10,3.0,5.076923076923077,2.8333333333333335,32.0,False,False,False,False,2023,1,10,1,2,Invierno,1304.948051948052,756.3782051282051,1135.902380952381,3666.5423076923075,2.666666666666667,6.9230769230769225,11.761904761904761,30.0,2.888888888888889,5.692307692307692,3.0,22.0,0.11111111111111116,-0.615384615384615,-0.16666666666666652,10.0
Valencia,2023-01-11,7.5,4.461538461538462,2.6666666666666665,26.0,False,False,False,False,2023,1,11,2,2,Invierno,1312.448051948052,760.8397435897435,1138.5690476190475,3692.5423076923075,3.404761904761905,6.3076923076923075,9.571428571428571,28.0952380952381,3.0,5.076923076923077,2.8333333333333335,32.0,4.5,-0.615384615384615,-0.16666666666666696,-6.0
Valencia,2023-01-15,12.0,3.846153846153846,2.5,54.0,False,False,False,False,2023,1,15,6,2,Invierno,1324.448051948052,764.6858974358975,1141.0690476190475,3746.5423076923075,4.76984126984127,5.692307692307692,9.071428571428571,30.571428571428573,7.5,4.461538461538462,2.6666666666666665,26.0,4.5,-0.6153846153846159,-0.16666666666666652,28.0
Valencia,2023-01-19,1.0,2.615384615384615,2.166666666666667,69.0,False,False,False,False,2023,1,19,3,3,Invierno,1325.448051948052,767.3012820512821,1143.2357142857143,3815.5423076923075,4.547619047619048,4.98901098901099,7.238095238095238,35.57142857142857,12.0,3.846153846153846,2.5,54.0,-11.0,-1.2307692307692308,-0.33333333333333304,15.0
Valencia,2023-01-22,2.142857142857143,2.0,2.0,38.5,False,False,False,False,2023,1,22,6,3,Invierno,1327.590909090909,769.3012820512821,1145.2357142857143,3854.0423076923075,4.4727891156462585,4.285714285714286,4.095238095238096,36.214285714285715,1.0,2.615384615384615,2.166666666666667,69.0,1.1428571428571428,-0.615384615384615,-0.16666666666666696,-30.5
Valencia,2023-01-26,3.2857142857142856,2.7142857142857144,17.333333333333336,8.0,False,False,False,False,2023,1,26,3,4,Invierno,1330.8766233766235,772.0155677655678,1162.5690476190475,3862.0423076923075,4.545351473922902,3.7723704866562007,4.642857142857143,35.642857142857146,2.142857142857143,2.0,2.0,38.5,1.1428571428571428,0.7142857142857144,15.333333333333336,-30.5
Valencia,2023-01-27,4.428571428571429,3.428571428571429,32.66666666666667,32.0,False,False,False,False,2023,1,27,4,4,Invierno,1335.3051948051948,775.4441391941392,1195.2357142857143,3894.0423076923075,4.765306122448979,3.4489795918367347,8.880952380952381,37.07142857142857,3.2857142857142856,2.7142857142857144,17.333333333333336,8.0,1.1428571428571432,0.7142857142857144,15.333333333333336,24.0
Valencia,2023-01-31,5.571428571428571,4.142857142857142,48.0,22.0,False,False,False,False,2023,1,31,1,5,Invierno,1340.8766233766235,779.5869963369963,1243.2357142857143,3916.0423076923075,5.13265306122449,3.315541601255887,15.333333333333334,35.642857142857146,4.428571428571429,3.428571428571429,32.66666666666667,32.0,1.1428571428571423,0.7142857142857135,15.333333333333329,-10.0
